name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Cake Point,Bakery,"Malviya Nagar, New Delhi",New Delhi,Malviya Nagar,28.53355465,77.20994465,"Malviya Nagar, New Delhi","Bakery, Desserts",24 Hours,600,2,"No Seating Available', 'Delivery', 'Cash', 'No Alcohol Available', 'Desserts and Bakes",2.4,Poor,40,56,-1,-1
Al- Laziz,Quick Bites,"252, Nazar Singh Place,Sant Nagar, East of Kailash, New Delhi",New Delhi,East of Kailash,28.55593238,77.24963397,"East of Kailash, New Delhi",Mughlai,11 AM to 11 PM,500,2,"Lunch', 'Cash', 'Delivery', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating",2.4,Poor,31,6,-1,-1
Sharda Sweets Restaurant,Unknown,"Near Vardhman Crown Mall, Sector 19, Dwarka",New Delhi,"Sector 19, Dwarka",28.575413,77.051302,"Sector 19, Dwarka, New Delhi","South Indian, Street Food, Mithai",7am to 4am (Mon-Sun),500,2,"No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available",2.4,Poor,27,1,1,-1
Bikaner Sweets,Quick Bites,"1, Sai Plaza, Sant Nagar, East of Kailash, New Delhi",New Delhi,East of Kailash,28.55599334,77.25088656,"East of Kailash, New Delhi","Street Food, South Indian, Mithai",7 AM to 11 PM,200,1,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes",2.4,Poor,34,3,-1,-1
Mr. Tandoori Lal,Quick Bites,"BE-321/A, Hari Nagar, Mayapuri Phase 2, New Delhi",New Delhi,Mayapuri Phase 2,28.6307769,77.12059591,"Mayapuri Phase 2, New Delhi","North Indian, Mughlai, Chinese","12 Noon to 11:30 PM (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",400,1,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted",2.4,Poor,23,19,-1,-1
Firenze,Cafe,"6, 38 Bungalow Road, Kamla Nagar, New Delhi",New Delhi,Kamla Nagar,28.68396344,77.20475223,"Kamla Nagar, New Delhi",Cafe,9:30 AM to 11 PM,500,2,"Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Lunch', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Digital Payments Accepted', 'Indoor Seating', 'Hookah",2.4,Poor,29,9,-1,-1
Khandelwal Tiffin Service,Unknown,"l, Paschim Vihar, New Delhi",New Delhi,Paschim Vihar,28.65914906,77.08514515,"Paschim Vihar, New Delhi",North Indian,12 Noon to 11 PM,200,1,"Lunch', 'Cash', 'Dinner', 'Delivery",2.4,Poor,27,1,-1,-1
Manmohan Food Plaza,Quick Bites,"Shop 8, New Market, Tilak Nagar, New Delhi",New Delhi,Tilak Nagar,28.63718761,77.0962505,"Tilak Nagar, New Delhi","North Indian, South Indian, Street Food, Fast Food, Beverages",10:30 AM to 10:30 PM,350,1,"Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Digital Payments Accepted', 'Pure Veg', 'Indoor Seating",2.4,Poor,23,10,-1,-1
Dimple Bar Restaurant,Bar,"2105, DB Gupta Road, Karol Bagh, New Delhi",New Delhi,Karol Bagh,28.65086786,77.19578259,"Karol Bagh, New Delhi","North Indian, Chinese, Mughlai",11 AM to 12:30 AM,1400,3,"Credit Card', 'Dinner', 'Delivery', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Nightlife', 'Indoor Seating', 'Air Conditioned', 'Fullbar', 'Table booking recommended",2.4,Poor,20,9,1,-1
De Forbidden Lounge,Lounge,"108, 2nd Floor, West End Mall, Janakpuri, New Delhi",New Delhi,"West End Mall, Janak Puri",28.62968276,77.07975324,"West End Mall, Janak Puri, New Delhi",Finger Food,"12 Noon to 7 PM, 8 PM to 1 AM (Mon-Sun)",2400,4,"Debit Card', 'Lunch', 'Mall Parking', 'Dinner', 'Cash', 'Credit Card', 'Smoking Area', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Table reservation required",2.4,Scarso,25,2,-1,-1
24 Carat Lounge,Lounge,"3rd Floor, City Square Mall, Rajouri Garden, New Delhi",New Delhi,"City Square Mall, Rajouri Garden",28.65036798,77.12324996,"City Square Mall, Rajouri Garden, New Delhi","North Indian, Chinese, Thai, Salad, Kebab",12 Noon to 12 Midnight (Mon-Sun),2000,4,"Lunch', 'Dinner', 'Credit Card', 'Cash', 'Debit Card', 'Mall Parking', 'Live Music', 'Smoking Area', 'Nightlife', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Wifi', 'Table booking recommended', 'Wheelchair Accessible",2.5,Average,330,153,-1,-1
Subway,Quick Bites,"54, The India Mall, Community Centre, New Friends Colony, New Delhi",New Delhi,"The India Mall, New Friends Colony",28.56156053,77.26856165,"The India Mall, New Friends Colony, New Delhi","Wraps, Healthy Food, Sandwich, Salad",11 AM to 11 PM,350,1,"Delivery', 'Cash', 'Takeaway Available', 'Dinner', 'Mall Parking', 'Lunch', 'Debit Card', 'No Alcohol Available', 'Credit Card', 'Air Conditioned', 'Indoor Seating', 'Wifi",2.5,Average,285,99,-1,-1
Rajinder Ka Dhaba,Quick Bites,"Vardhman Star Citi Mall, Sector 7, Dwarka, New Delhi",New Delhi,"Vardhaman Star City Mall, Sector 7, Dwarka",28.58297959,77.07171969,"Vardhaman Star City Mall, Sector 7, Dwarka, New Delhi","North Indian, Chinese",11:30 AM to 12 Midnight,600,2,"Delivery', 'Lunch', 'Cash', 'Debit Card', 'Mall Parking', 'Credit Card', 'Dinner', 'Takeaway Available', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",2.5,Average,260,32,-1,-1
Lucky Kitchen,Unknown,"D274, Block D, Laxmi Nagar, New Delhi",New Delhi,Laxmi Nagar,28.6320785,77.27562591,"Laxmi Nagar, New Delhi","North Indian, Chinese","7 PM to 6 AM (Mon-Fri, Sun), 7 PM to 4 AM (Sat)",600,2,"No Seating Available', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery",2.5,Average,219,2,1,-1
Cafe Coffee Day,Cafe,"Ashirwad Chowk, Sector 12, Dwarka, New Delhi",New Delhi,"Sector 12, Dwarka",28.595649,77.048927,"Sector 12, Dwarka, New Delhi","Beverages, Cafe, Sandwich, Fast Food",10 AM to 10 PM,600,2,"Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Sodexo', 'Ticket Restaurant",2.5,Average,114,104,-1,-1
Yo! China,Food Court,"Shop 5, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi",New Delhi,Kirti Nagar,28.65701049,77.14671493,"Kirti Nagar, New Delhi","Chinese, Momos",11 AM to 11 PM,800,2,"Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Wheelchair Accessible', 'Indoor Seating",2.5,Average,107,103,-1,-1
Plum By Bent Chair,Casual Dining,"The Walk, Worldmark 2, Aerocity, New Delhi",New Delhi,Aerocity,28.55154,77.122704,"Aerocity, New Delhi",Asian,12noon to 1am (Mon-Sun),0,1,"Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Fullbar', 'Serves Cocktails', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Sneakpeek",4.9,Excellent,1545,4321,-1,-1
Ministry Of Beer,Lounge,"M 44, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.6332862,77.2227874,"Connaught Place, New Delhi","Continental, Italian, Asian, Momos",12 Noon to 1 AM (Mon-Sun),1500,3,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Dance Floor', 'Nightlife', 'Fullbar', 'Live Music', 'Above 18 Only', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi",4.5,Excellent,3043,9984,-1,-1
The Darzi Bar & Kitchen,Casual Dining,"H 55, 1st Floor, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63550794,77.21909601,"Connaught Place, New Delhi","North Indian, Chinese, Continental, Pizza",12 Noon to 1 AM,1500,3,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Air Conditioned', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Rooftop', 'Free Wifi', 'Axis Bank - Dining Delights', 'Smoking Area', 'DJ', 'Valet Parking Available', 'Live Music",4.3,Very Good,3211,9618,-1,-1
Hauz Khas Social,Lounge,"9-A & 12, Hauz Khas Village, New Delhi",New Delhi,Hauz Khas Village,28.55429353,77.19443813,"Hauz Khas Village, New Delhi","Continental, American, Asian, North Indian, Chinese, Pizza, Biryani, Beverages",11am to 12:30AM (Mon-Sun),1300,3,"Dinner', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Romantic Dining', 'Paid Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Wifi', 'All Day Breakfast",4.8,Excellent,14751,11914,-1,-1
Local,Bar,"11, KG Marg, Scindia House, Connaught Place, New Delhi",New Delhi,Connaught Place,28.62991407,77.22117137,"Connaught Place, New Delhi","North Indian, Continental, Momos",11 AM to 1 AM,1600,3,"Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'DJ', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Sneakpeek', 'Smoking Area",4.3,Very Good,6583,7501,-1,-1
Station Bar,Bar,"F-60, Second Floor, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63106088,77.22003076,"Connaught Place, New Delhi","Asian, Continental, North Indian, Mediterranean, Bar Food",Mon-Sun (12 Noon to 1 AM),1600,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'DJ', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi",4.8,Excellent,1009,1981,-1,-1
Unplugged Courtyard,Bar,"23/7, L Block, Middle Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63425289,77.22150631,"Connaught Place, New Delhi","North Indian, Continental, Momos",12 Noon to 1 AM,1600,3,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Air Conditioned', 'Wifi', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Romantic Dining', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Brunch', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Live Music",4.1,Very Good,3492,7882,-1,-1
Lord Of The Drinks,Lounge,"G-72, 1st Floor, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63174449,77.21668907,"Connaught Place, New Delhi","European, Chinese, North Indian, Italian, Asian",11 AM to 12:45 AM,2500,4,"Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Sneakpeek', 'Wifi', 'Fullbar', 'Above 18 Only', 'Restricted Entry', 'Air Conditioned', 'LGBTQIA Friendly', 'Smoking Area",4.5,Excellent,9540,5457,-1,-1
Out Of The Box,Casual Dining,"5, Khan Market, New Delhi",New Delhi,Khan Market,28.5997905,77.2262576,"Khan Market, New Delhi","North Indian, Lebanese, Mexican, Italian, American",12 Noon to 1 AM,1550,3,"Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Serves Alcohol', 'Credit Card', 'Cash', 'Debit Card', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Live Music', 'Axis Bank - Dining Delights', 'Live Sports Screening', 'Indoor Seating', 'Wifi",4.7,Excellent,2631,3319,-1,-1
Themis Barbecue House,Lounge,"Shop 251, 2nd Floor, Above Stanmax Aggarwal Millennium Tower 1, Netaji Subhash Place, New Delhi",New Delhi,Netaji Subhash Place,28.69330375,77.14904577,"Netaji Subhash Place, New Delhi","North Indian, BBQ","11:30am to 5pm, 6:30pm to 12midnight (Mon-Sun)",1400,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Live Music', 'Rooftop', 'Table booking recommended', 'Sneakpeek', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Buffet",4.5,Excellent,2645,4425,-1,-1
Ardor 2.1,Lounge,"N-55/56 & 88/89, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63020835,77.21956406,"Connaught Place, New Delhi","North Indian, Chinese, Continental, Italian",12:30 PM to 12:30 AM (Mon-Sun),1800,3,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Romantic Dining', 'Free Wifi', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Hookah', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Rooftop', 'Table booking recommended', 'Air Conditioned', 'Smoking Area",4.2,Very Good,3472,8433,-1,-1
Summer House Cafe,Bar,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",New Delhi,Hauz Khas,28.55237312,77.20387045,"Hauz Khas, New Delhi","Italian, Finger Food, Salad",12noon to 12:30AM (Mon-Sun),2000,4,"Lunch', 'Credit Card', 'Cash', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Takeaway Available', 'Live Music', 'Axis Bank - Dining Delights', 'Fullbar', 'Table booking recommended', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Indoor Seating",4.3,Very Good,4618,3266,-1,-1
BlackJack,Casual Dining,"Shop 1, Plot 23, North West Avenue, Club Road, Punjabi Bagh West, Punjabi Bagh, New Delhi",New Delhi,Punjabi Bagh,28.66648029,77.12495919,"Punjabi Bagh, New Delhi",American,12Noon to 10PM (Mon-Sun),500,2,"Cash', 'Debit Card', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",4.6,Excellent,1888,3111,-1,-1
Zaika-e-Dilli,Casual Dining,"C-9/17, Yamuna Vihar, Shahdara, New Delhi",New Delhi,Shahdara,28.7002341,77.27210484,"Shahdara, New Delhi","North Indian, Chinese, South Indian",12 Noon to 11 PM,500,2,"Credit Card', 'No Alcohol Available', 'Cash', 'Lunch', 'Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg",4.1,Very Good,1467,215,-1,-1
Cafeteria & Co.,Casual Dining,"G 14, Hudson Lane, Vijay Nagar, New Delhi",New Delhi,Vijay Nagar,28.69442428,77.20416248,"Vijay Nagar, New Delhi","Continental, Mexican, Fast Food",11:30AM to 11:30PM (Mon-Sun),900,2,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly",4.6,Excellent,4598,11271,-1,-1
Punjabi Angithi,Casual Dining,"32-22, A-4, DDA Market, Paschim Vihar, New Delhi",New Delhi,Paschim Vihar,28.6727888,77.10903559,"Paschim Vihar, New Delhi","North Indian, Chinese, Momos, Rolls, Fast Food","11 AM to 5 PM, 6 PM to 11 PM",700,2,"Delivery', 'Debit Card', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Pure Veg', 'Free Parking', 'Air Conditioned', 'Indoor Seating",4.5,Excellent,3853,1602,-1,-1
Odeon Social,Lounge,"23, 1st Floor, Odeon Building, Radial 5, D Block, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63431145,77.22079284,"Connaught Place, New Delhi","Continental, American, Asian, North Indian, Momos, Beverages","10am to 12:30AM (Mon, Tue, Thu, Fri, Sat, Sun), 11am to 12:30AM (Wed)",1300,3,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Restricted Entry', 'Wifi",4.4,Very Good,6179,8075,-1,-1
Chili's Grill & Bar,Casual Dining,"S 8 & 9, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi",New Delhi,"Pacific Mall, Tagore Garden",28.64226999,77.10643619,"Pacific Mall, Tagore Garden, New Delhi","Italian, Finger Food",12 Noon to 1 AM,2000,4,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Mall Parking', 'Fullbar', 'Table booking recommended', 'Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.9,Excellent,2804,1174,-1,-1
Chili's Grill & Bar,Casual Dining,"3rd Floor, Ambience Mall, Nelson Madela Road, Vasant Kunj, New Delhi",New Delhi,"Ambience Mall, Vasant Kunj",28.54095385,77.15480246,"Ambience Mall, Vasant Kunj, New Delhi","Italian, Finger Food",12 Noon to 1 AM,2000,4,"Credit Card', 'Dinner', 'Takeaway Available', 'Delivery', 'Lunch', 'Serves Alcohol', 'Cash', 'Mall Parking', 'Wifi', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Table booking recommended",4.9,Excellent,6336,3437,-1,-1
Gastronomica Kitchen & Bar,Bar,"M-55, 2nd Floor, M Block Market, Greater Kailash 1 (GK 1), New Delhi",New Delhi,"M Block Market, Greater Kailash 1 (GK1)",28.55042056,77.23513763,"M Block Market, Greater Kailash 1 (GK1), New Delhi","European, Asian, North Indian, Italian, Continental",12 Noon to 1 AM,2000,4,"Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Live Entertainment', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Brunch', 'Nightlife', 'Live Music', 'Rooftop', 'Free Wifi', 'Air Conditioned', 'Hookah",4.6,Excellent,3421,5791,1,-1
Saravana Bhavan,Casual Dining,"P-13, Connaught Circus, Connaught Place, New Delhi",New Delhi,Connaught Place,28.6321403,77.21646477,"Connaught Place, New Delhi","South Indian, Desserts, Beverages",8 AM to 11 PM,500,2,"No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Sodexo', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Pure Veg', 'Indoor Seating', 'Ticket Restaurant', 'Air Conditioned', 'Serves Jain Food",4.4,Very Good,7875,4674,-1,-1
Tippling Street,Casual Dining,"A-12, Vishal Enclave, Opposite Metro Pillar 408, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.6482001,77.1198355,"Rajouri Garden, New Delhi","North Indian, Italian, Continental",12 Noon to 12 Midnight,1400,3,"Lunch', 'Cash', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'DJ', 'Valet Parking Available', 'Outdoor Seating', 'Free Wifi', 'Air Conditioned', 'Wifi', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area",4.3,Very Good,1374,3102,-1,-1
Band Baaja Baaraat,Casual Dining,"A-6 Ground Floor, Vishal Enclave, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.64778817,77.11930409,"Rajouri Garden, New Delhi","North Indian, Chinese, Continental","12 Noon to 4 PM, 7 PM to 12 Midnight (Mon-Sun)",1300,3,"Lunch', 'Serves Alcohol', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Buffet', 'Fullbar', 'Air Conditioned', 'Valet Parking Available', 'Indoor Seating",4.4,Very Good,1446,7120,-1,-1
Monkey Bar,Pub,"Plot 11, Upper Ground Floor, LSC, Pocket C 6 & 7, Vasant Kunj, New Delhi",New Delhi,Vasant Kunj,28.53658084,77.1475739,"Vasant Kunj, New Delhi","North Indian, South Indian, American, Pizza, Burger, Salad",12 Noon to 12 Midnight,2200,4,"Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Credit Card', 'Live Entertainment', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Smoking Area",4.3,Very Good,4464,3346,-1,-1
Nando's,Casual Dining,"F-29/30 A, Malhotra Building, Inner Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63099055,77.21966967,"Connaught Place, New Delhi","Portuguese, Wraps, Burger, Salad",11:30 AM to 11:45 PM,1200,3,"Cash', 'Delivery', 'Credit Card', 'Dinner', 'Debit Card', 'Lunch', 'Takeaway Available', 'Serves Alcohol', 'Beer', 'Fullbar', 'Kid Friendly', 'Serves Cocktails', 'Air Conditioned', 'Halal', 'Table Reservation Not Required', 'Indoor Seating', 'Wine",4.4,Very Good,3505,2994,-1,-1
Dilli Darbar,Casual Dining,"C-448, Main 100 Feet Road, Chajjupur, Durgapuri, Shahdara, New Delhi",New Delhi,Shahdara,28.68937914,77.28660252,"Shahdara, New Delhi","North Indian, Chinese, South Indian",12 Noon to 11 PM,500,2,"Dinner', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Cash', 'Air Conditioned', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Indoor Seating",4,Very Good,1316,168,-1,-1
My Bar Headquarters,Lounge,"Shop N 49, 2nd Floor, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63053913,77.21967202,"Connaught Place, New Delhi","North Indian, Mughlai, Chinese",11 AM to 12:15 AM,1300,3,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Fullbar', 'Table Reservation Not Required', 'Hookah', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4,Very Good,5733,4026,-1,-1
The All American Diner,Casual Dining,"India Habitat Centre, Lodhi Road, New Delhi",New Delhi,"India Habitat Centre, Lodhi Road",28.58921274,77.22566105,"India Habitat Centre, Lodhi Road, New Delhi","American, Salad",7 AM to 12 Midnight,1500,3,"Takeaway Available', 'Lunch', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Breakfast', 'Wheelchair Accessible', 'Brunch', 'Buffet', 'Fullbar', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,5373,5196,-1,-1
Pho King,Casual Dining,"Khasra 258, Lane-3, West End Marg, Saidulajab, Saket, New Delhi",New Delhi,"Champa Gali, Saket",28.51733297,77.20043957,"Champa Gali, Saket, New Delhi","Asian, Continental, Mexican, North Indian, Momos, Chinese",12 Noon to 11 PM,900,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Card Upon Delivery', 'Axis Bank - Dining Delights",4.1,Very Good,2387,3116,-1,-1
The Barbeque Company,Casual Dining,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",New Delhi,Karkardooma,28.64616988,77.30099659,"Karkardooma, New Delhi","North Indian, Chinese, Continental, BBQ","12 Noon to 3 PM, 6:30 PM to 11 PM (Mon-Fri), 12 Noon to 3:30 PM, 6:30 PM to 11 PM (Sat-Sun)",1300,3,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Fullbar', 'Table reservation required",4.6,Excellent,3096,2510,-1,-1
Boa Village,Bar,"13, Alipur Road, Civil Lines, New Delhi",New Delhi,Civil Lines,28.67677727,77.22510617,"Civil Lines, New Delhi","Asian, Japanese, Korean, Chinese, Momos, Thai",11:30 AM to 12:30 AM,1500,3,"Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Rooftop', 'Free Wifi', 'Table Reservation Not Required', 'Private Dining Area Available', 'Wifi",4.4,Very Good,1805,2577,1,-1
Banter,Casual Dining,"31- B, Pusa Road, Rajinder Nagar, New Delhi",New Delhi,Rajinder Nagar,28.6434865,77.1833152,"Rajinder Nagar, New Delhi","North Indian, Continental, Italian",12 Noon to 12 Midnight,1500,3,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Free Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.7,Excellent,459,677,-1,-1
Lazeez Affaire,Casual Dining,"6/48, Malcha Marg Market, Chanakyapuri, New Delhi",New Delhi,Chanakyapuri,28.60223135,77.18610618,"Chanakyapuri, New Delhi","North Indian, Mughlai",12 Noon to 12 Midnight,2000,4,"Cash', 'Credit Card', 'Debit Card', 'Delivery', 'Takeaway Available', 'Dinner', 'Lunch', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Wifi', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible",4.8,Excellent,1707,1770,-1,-1
Karim's,Casual Dining,"16, Gali Kababian, Jama Masjid, New Delhi",New Delhi,Jama Masjid,28.64952237,77.23366074,"Jama Masjid, New Delhi","Mughlai, North Indian, Kebab, Rolls",9 AM to 12:30 AM,800,2,"Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",4,Very Good,6724,3103,-1,-1
Juggernaut,Casual Dining,"HS-16, Main Market, Kailash Colony, New Delhi",New Delhi,Kailash Colony,28.552724,77.240872,"Kailash Colony, New Delhi","South Indian, North Indian",6 AM to 11 PM,600,2,"Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Air Conditioned",4.4,Very Good,1652,2359,-1,-1
Diggin,Casual Dining,"Shop 1 & 2, Sri Fort Road, Opposite Gargi College, Anand Lok, New Delhi",New Delhi,Anand Lok,28.55555573,77.21864339,"Anand Lok, New Delhi","Cafe, Continental, Italian","11am to 11pm (Mon-Fri),8:30am to 11pm (Sat-Sun)",1400,3,"Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,4635,6950,-1,-1
